productId,name,price,description,stockQuantity,categoryId,categoryName,storeId,imageUrls,averageRating,totalReviews
499,Desserts,260,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/c1c7366f-8b5b-4170-8fd4-b98a9df4b093.jpg'],0.0,0
500,Desserts,250,A variety of irresistible homemade desserts — crafted to satisfy your sweet tooth with every bite.,0,11,CaKes,0,['https://shopyapi.runasp.net/images/f283573b-8dee-4d88-b65e-4f01bae4ef79.jpg'],0.0,0
501,Cake ,300,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/18860332-fae9-4265-a99b-cbbc6309c17c.jpg'],0.0,0
502,Cupcake,200,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/7422bb4e-3768-4293-916a-a816dc43242c.jpg'],0.0,0
503,Cupcake,170,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/2e7c4b74-44f8-4533-94ee-11ee7cff0c9a.jpg'],0.0,0
504,Cupcake,250,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/100e8ec3-772e-461f-82cb-0ed079bd9b5e.jpg'],0.0,0
505,Mini Cakes,500,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/736b2a92-50b0-48be-af16-17c85626e1f8.jpg'],0.0,0
506,Cupcake,250,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/a2b9280b-0a9b-423b-8697-fe8eb0f3c8ff.jpg'],0.0,0
507,Cupcake,300,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/e05d6f5d-7f53-4933-bfb9-08b69f756257.jpg'],0.0,0
508,Cupcake,30,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/6f81610d-5e5a-4b22-abda-4467332e930e.jpg'],0.0,0
509,Cupcake,350,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/7be3447c-c253-4e28-8b31-0087e9de24d1.jpg'],0.0,0
510,Cupcake,200,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/5df51332-2fb5-4445-aa4e-a01480298de0.jpg'],0.0,0
511,Cupcake,250,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/409e0c08-06aa-485d-bcd7-6e4397b7d883.jpg'],0.0,0
512,Cupcake,300,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/a62459c3-518e-45e4-a8fa-65a64535009c.jpg'],0.0,0
513,Cupcake,360,"Mini cakes, big flavor. Soft, sweet, and topped with creamy frosting — perfect for parties, gifts, or a little treat for yourself",0,11,CaKes,0,['https://shopyapi.runasp.net/images/e44c2da6-f6a4-464c-a88b-0728e3a5283a.jpg'],0.0,0
514,Donuts,200,"Fluffy, golden donuts in fun flavors and toppings — perfect for sharing, gifting, or a sweet snack anytime.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/d9d36269-278f-4a42-a282-f1e6e31cd7a4.jpg'],0.0,0
515,Donuts,250,"Fluffy, golden donuts in fun flavors and toppings — perfect for sharing, gifting, or a sweet snack anytime.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/67164eb8-5d8f-4817-b996-0f7553afc976.jpg'],0.0,0
516,Pink Cake,500,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/56d3ba3e-d345-4d2d-96bf-6f16eccea88c.jpg'],0.0,0
517,Pink Cake,450,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/6d0dfafe-d229-44ca-af40-e004d1cf7400.jpg'],0.0,0
518,Pink Cake,450,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/f60e7d1e-4d44-43f6-a551-fff2fc938d9d.jpg'],0.0,0
519,Pink Cake,470,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/5e3e74bd-f1d9-4863-ad0e-f26082206c99.jpg'],0.0,0
520,Pink Cake,500,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/d14076ef-c4ac-4bdb-a654-78c8d6c284d8.jpg'],0.0,0
521,Pink Cake,550,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/1dcc1893-66e2-4e5a-9b64-1964765696bd.jpg'],0.0,0
522,Pink Cake,500,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/d11d4f56-804d-40e8-b824-0d0c6c3f90f3.jpg'],0.0,0
523,Pink Cake,560,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/824a8071-f862-42cb-952a-a6ce23e63888.jpg'],0.0,0
524,Pink Cake,450,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/e0b6aaa5-9d2e-42ad-91f0-8f06a353619f.jpg'],0.0,0
525,Yellow Cake,500,"Delicious, soft, and full of flavor — perfect for any celebration or sweet craving.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/c141a7a9-640b-4017-8de6-bdf9da4846f3.jpg'],0.0,0
526,Pink Cake,500,"A soft, charming cake with delicate pink tones — sweet, elegant, and perfect for birthdays, baby showers, or any girly celebration.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/73918d15-8657-4de5-a48c-16ee59542c8c.jpg'],0.0,0
527,Floral Cake,550,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/65fa9c7a-4269-4835-a7ce-7cd982cd5b30.jpg'],0.0,0
528,Floral Cake,530,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/5e3d4ec2-99b2-4e47-986a-a17b41a6a7a8.jpg'],0.0,0
529,Pharmacy Cake,500,"A fun and creative cake inspired by the pharmacy world — decorated with cute edible pills, syringes, and medical touches. Perfect for pharmacists, med students, or anyone who needs a sweet prescription of joy!",0,11,CaKes,0,['https://shopyapi.runasp.net/images/9c773449-3a05-4ca0-8973-3dc8da850655.jpg'],0.0,0
530,Oreo Cake,300,"A rich, creamy cake loaded with crushed Oreos and layers of chocolatey goodness. The perfect mix of crunch and cream for true cookie lovers.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/7b22b02f-767c-4d03-b472-b1cb41ee0bfe.jpg'],0.0,0
531,Floral Cake,500,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/359e19c9-7bed-415d-9a0f-bcec6d8d1863.jpg'],0.0,0
532,Floral Cake,550,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/7536542b-479a-4fbb-98d1-aa55af8ab12d.jpg'],0.0,0
533,Floral Cake,450,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/e29270ad-f32b-4906-861e-4e87b68c267f.jpg'],0.0,0
534,Floral Cake,500,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/9140a38d-41ec-4d16-b769-686b85f84524.jpg'],0.0,0
535,Floral Cake,450,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/b67f1a44-99c0-4187-b349-d1ca83830b02.jpg'],0.0,0
536,Floral Cake,540,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/b3e0f231-6fe0-4ec6-884c-334b428f571e.jpg'],0.0,0
537,Floral Cake,500,"A beautifully decorated cake with delicate flower details — perfect for weddings, birthdays, or spring vibes.",0,11,CaKes,0,['https://shopyapi.runasp.net/images/e60598f8-8faa-4840-9b24-22ac409d4232.jpg'],0.0,0
